address,balance,label,total_tx,mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0x8fe9f0e7fab51e065a4e6f8dd2ce9e69b1089e48,0.8754598972250851,southeast_asia,48,0.0701924742439305,0,0,2,4,7,19,0,3,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0x491df4395242a2b847480cc382c6120118fc15a2,2.553007509391246,southeast_asia,52,0.046543377496451224,0,0,0,8,5,6,12,6,0,1,2,2,2,5,2,1,0,0,0,0,0,0,0,0
0x5c7337fdd5e49deafc155b16502c6ed0342d83f6,0.4620922546404598,europe,357,0.26186058807278906,0,0,0,0,0,0,1,3,38,48,34,42,31,35,27,14,15,15,21,10,17,5,1,0
0xff38d4441a89f44473a0e9ceda857248539eb5b5,9.368439494256702,southern_asia,411,0.0033376749391727336,24,36,51,84,36,12,10,15,11,22,20,4,3,3,3,4,1,22,49,1,0,0,0,0
0x2733d8269739c33c87ed557ddcc1ed17cbcbd4a5,0.41249937719468843,southeast_asia,198,0.30335773636158875,10,14,20,18,22,10,6,9,4,5,9,4,10,17,9,11,7,2,3,1,0,0,4,3
0x36b9127e8d5fba204ed9716285db3c8b967c6431,0.0,southern_asia,25,0.029804492118854064,0,0,0,0,3,3,6,0,0,1,1,0,0,5,3,1,2,0,0,0,0,0,0,0
0xb0792830742c072a9af0e5de0a549101ae522584,0.029627392189025967,southern_asia,62,0.2052163791845862,0,0,0,1,0,1,0,0,1,2,3,0,0,2,1,0,0,49,1,0,1,0,0,0
0x32c1964d52477ae67c8b75588b87c9128244a538,0.05824105436014994,europe,1070,0.7718062252221055,0,0,0,0,7,22,77,98,86,70,107,38,41,36,42,21,150,69,36,105,46,15,3,1
0x60867621518e28e429c3eb6021b495218c3422be,0.5716205498035185,southern_asia,22,0.32763636363636367,1,0,3,0,3,0,2,0,0,0,0,1,0,2,2,2,4,1,1,0,0,0,0,0
0x9128e8318d7dbcfe1796fac3d4664c0f0ecae7b1,0.0,southern_asia,40,0.10168820468848427,1,0,1,4,2,0,5,0,3,2,2,1,2,2,4,0,0,1,5,0,1,4,0,0
0xeee85b55f8c6eb0fb32ebd97006e05998cbed341,2.450083384721837,southeast_asia,1516,0.6499691890876256,19,93,107,130,132,74,72,138,140,115,62,41,26,44,82,108,66,28,15,7,2,7,2,6
0xf0cb03184a0802987eb7c1977dc283dbaa2bb19d,2.5808217380308425,southern_asia,107,0.4841563994223514,2,12,13,8,9,4,2,3,11,6,5,5,2,1,4,1,2,6,10,0,0,0,0,1
0x4506daf20a4994a1484fe60d667c304edf180e8a,8.138922580471096,southeast_asia,22,2.3098271737145457,0,2,2,0,0,0,0,0,1,5,2,0,0,2,2,0,1,5,0,0,0,0,0,0
0xeb98df62f48ddd086f7a687d176d7a7b73cdb011,0.8413140484750643,southern_asia,443,0.015181684762361345,0,5,1,6,22,59,73,59,47,39,44,30,21,8,11,9,9,0,0,0,0,0,0,0
0xf5492d4b67cb4a24ddfc9710a600cccadd4daed2,0.0,southern_asia,55,1.502728499444484,1,1,2,2,2,0,4,3,1,1,10,4,8,0,2,1,1,2,3,0,0,3,3,1
0xdbc76809c0a2205095d6180b1d784a93d2613aaf,46.672371433809374,southeast_asia,511,0.3506149359997911,25,83,38,26,23,17,13,54,27,21,12,18,5,53,55,24,9,1,0,0,0,0,0,7
0xe2bb73ec1a6ce11d13e854c23ba9780795884b17,0.5979942627305992,southeast_asia,198,0.5911146449379305,0,16,2,12,10,7,3,13,18,45,13,3,0,12,22,12,7,0,0,0,0,0,3,0
0xb825f0486b4b88788beeded1e1e27b5e72dbb43d,3.099888524556487,southern_asia,281,0.21504725477025677,0,5,13,11,11,21,21,13,3,1,6,14,27,27,19,18,21,22,18,9,0,1,0,0
0x070a6174a2f1c09a63d04896c14cabfc4eaaf292,13.66419943776302,southeast_asia,72,0.054683333333333334,6,11,2,5,3,1,1,2,10,16,6,1,2,4,0,0,0,0,0,0,0,0,0,2
0x2a04c7ef99234796eeb422445e1bf982b84e6e10,0.6220000000000001,southeast_asia,186,0.5603606129294051,5,1,3,8,10,17,3,9,6,6,3,10,8,8,19,1,5,8,12,2,19,2,4,17
0xbb7a8f54a8705117ab2154c3e215966bcd7ed99d,0.0,southern_asia,180,0.007655640901131775,1,1,1,8,6,9,16,5,3,6,3,22,25,14,8,6,9,4,2,0,0,1,5,25
0xd0fa0c70ea58ccd804651de1daf2ecd8ad7fddd6,3.236265807152048,south_america,1180,5.524257422093266,344,44,35,85,43,25,21,37,19,19,1,7,2,10,13,7,161,76,58,40,21,27,34,51
0xcfe13aa4e4d0e9a044651913bf965b0e908eeee0,0.23813878252074203,southern_asia,63,0.3726611021936865,0,0,1,1,2,0,0,7,3,4,3,3,9,6,2,0,0,9,5,2,6,0,0,0
0x469e712ce9e0bcff19a095488a55d2c6e65dc68c,5.877871830792873,jp_kr_cn,714,0.2835976266383264,6,22,3,0,0,1,0,1,0,2,175,114,45,57,34,73,17,13,27,29,45,14,30,6
0xe7eb8a5e511b75a711816ec5ea84ce2eb5fa708b,0.10016953765858541,south_america,54,0.4771471624305541,1,0,2,0,0,0,0,0,0,0,4,0,0,2,10,3,8,1,4,8,3,0,2,6
0x703bcf999895168bbde43c8a309f27ae7c1df416,0.9430396901561404,southern_asia,114,0.20739747735800168,0,5,4,5,8,1,10,4,12,6,9,6,5,3,7,12,5,11,0,0,0,0,1,0
0x413268b0ff27f34ab899469baaf94820a61d15d5,6.5444752052400004e-09,southern_asia,50,0.0269475309022952,0,6,1,3,7,1,1,2,4,2,1,6,3,0,2,0,0,6,2,0,2,0,0,1
0x5b9a02eda33cd5a0ab2dd2ee872ea90bdb9eeb3f,7.861478603232831,western_asia,173,2.369032209347526,0,0,0,3,2,0,0,4,0,5,6,15,12,16,2,12,11,6,15,12,14,15,6,17
0xc4f47909a8e1400854e78117bc0f7da041f5d8e1,3.0213493283600005e-09,southeast_asia,80,0.31651263970060056,4,0,7,4,10,8,5,1,6,2,8,3,9,3,1,0,2,2,3,0,1,1,0,0
0x0008bb335a71a97ae89cf99388d7be70d7ef4660,1.8237142979367946,southeast_asia,583,0.9827765175442927,18,49,47,26,26,27,19,20,64,28,46,28,35,33,40,7,10,12,19,4,3,8,9,5
0xb609e888ecb39b378fa05be82f0506ba92bb11b7,12.108746476239821,southeast_asia,273,0.024534798534798532,1,0,0,0,2,3,31,9,8,1,0,12,39,13,26,12,26,33,29,21,7,0,0,0
0x276aad04660cefa504367e69691f90061e5e5d3e,101.46723509600837,northern_america,60,1.7068795933158387,9,2,3,4,1,3,0,0,0,0,0,0,0,0,5,14,6,9,0,0,0,0,1,3
0x9be394eb181fccb33e624fdffe9eb0dba830f4c5,161.6171715738334,europe,1281,18.152287676085205,4,4,0,0,0,0,4,37,107,175,127,121,97,105,88,60,45,39,38,48,62,85,20,15
0xd00a61334ccda0abc408066974d3b0565eb2ac5c,0.00052699392349212,europe,49,9.46740535954622,1,1,0,0,1,0,0,1,0,1,3,1,0,0,3,0,3,6,23,2,2,0,0,1
0x101ca02781459fbfd86e3a3eb72a56741b63124a,7.997135348766095,jp_kr_cn,70,0.2650215409594878,3,0,4,3,4,4,2,6,6,6,6,9,9,3,4,0,1,0,0,0,0,0,0,0
0xdbfe322a577b68e214dcc4e3dcb31d0c91865156,5.793404267349319,europe,87,0.27545681829866675,0,0,0,0,0,0,0,4,6,11,0,18,5,9,0,0,11,9,2,1,4,2,5,0
0x731e3be0373eae8445aa67371a850d948d4b3b50,0.7972887162799935,southeast_asia,306,0.6539889967976683,6,6,17,11,7,12,10,7,7,4,5,9,27,28,14,18,22,9,17,30,12,16,6,6
0x82b1ebaedeb73f5b5f2a40ac88b694a94ced76a6,7.955566082269036,western_asia,504,3.224298902110811,37,25,14,9,0,3,3,12,12,21,38,27,22,58,15,16,30,20,29,10,17,19,30,37
0xb581758c3d98062d5615f21129d64c592084fb49,38.605101311250465,europe,430,0.11888827313099555,8,2,0,2,0,1,0,6,20,36,26,35,23,24,16,24,27,36,19,23,19,42,31,10
0x395274fbbaba93806f968acc7993893823bb9281,1.1471087451878828,southeast_asia,1111,2.5675951127203946,15,34,44,60,44,23,19,29,47,40,75,50,53,53,44,50,51,72,51,100,53,58,26,20
0x12b82d0c4ff504d4838c6719b0af5955ee7fbc18,0.0,western_asia,28,0.22202957937406514,2,0,0,1,4,0,0,5,0,0,1,7,1,1,0,1,0,0,0,0,0,1,4,0
0xc722fcd8c87b78e8953b22a41222455c70227c30,0.002231055252375165,africa,24,0.41989897755830213,0,0,0,0,0,0,0,0,0,1,2,8,7,6,0,0,0,0,0,0,0,0,0,0
0xf33a1238dacdb186e1f04a7b0519d65c62f8f596,3.6008793176775686,jp_kr_cn,383,0.6830801664643856,6,5,27,15,11,5,13,7,19,13,16,28,12,16,26,38,17,29,14,9,36,8,8,5
0x63283a93fc1313d90a785b07949307899d8a7d9c,0.49036853529870555,europe,600,1.3458265590342402,9,0,10,5,10,21,4,10,21,27,39,36,29,45,27,33,43,51,26,35,37,38,34,10
0xaf7ac1f550b173442f05ab8ee8c7c0ee95c96178,0.6830975260568571,europe,168,0.6228917708532672,0,0,0,0,0,0,17,20,5,11,4,6,19,9,9,14,8,10,11,16,5,3,1,0
0xfdf84bd30ca72af7683076bb3d597af19ae0bf31,6.59887801589601,jp_kr_cn,115,2.0965040642110715,0,5,2,8,4,9,2,12,13,5,3,12,10,4,4,8,8,5,1,0,0,0,0,0
0xc7c5da9bd7918b5499b82245a11cde301868140b,8.723855697513596,southeast_asia,492,2.503878997730299,7,5,12,26,30,37,36,16,25,28,20,28,23,17,20,54,30,24,16,20,11,5,2,0
0xda81d2f20d1d64bc7c11a1afaef1ad992a5aca81,0.130772555764307,africa,156,8.717948717948718e-05,3,3,0,0,0,0,5,0,4,15,12,11,6,3,5,0,4,10,11,2,33,19,8,2
0x117208440b586fa819d66799e1227c86903ad87f,0.7501942931399033,southeast_asia,140,19.730154519349448,36,18,2,3,10,4,3,2,7,6,6,12,10,7,2,0,0,0,1,0,0,0,1,10
0x492d1edccdd36830a383fb9a729eb3cbcd9de3f4,2.007131556766145,africa,344,0.7978836442078601,0,1,0,14,7,51,23,19,3,18,29,15,1,5,2,7,1,44,32,33,21,14,4,0
0x5c36436eb678cebbf2f77aa52f8310141931d984,13.716088865485588,southeast_asia,456,0.12598850625307034,73,13,18,15,26,23,6,0,2,34,52,44,31,33,18,25,19,10,5,0,0,0,0,9
0x9f6a81a5572cd94b120eaa180b53d62d3face607,0.44944010557604525,africa,314,1.3986509748705427,14,6,2,4,2,0,7,13,27,24,16,12,19,16,14,20,17,16,10,17,5,13,22,18
0xac7482b40ae81a55fc0dd5603c932f99bc8b5f2c,3.0456216260295,southern_asia,216,0.056833752329479674,10,15,20,7,7,3,3,1,0,0,15,5,8,2,5,16,20,25,21,11,1,1,5,15
0xad01750e4a260cf71cc33bff4fc9795ed91ff663,0.698760529477629,southeast_asia,112,0.061503571428571435,3,1,1,16,2,6,5,4,1,0,13,6,5,35,1,6,3,0,1,0,0,0,0,3
0x527aeea469268a01174a7c7a47009d2a14fd3a4f,0.8938953040318166,africa,62,1.1181776742418137,0,0,0,0,1,9,3,7,2,5,4,5,0,4,3,7,2,2,3,0,2,0,1,2
0xebfe64533ba96bb8298dca6eddfed72b6fcd8e6d,1.8151249179700146,western_asia,486,8.131627016632262,0,0,0,0,0,3,31,15,43,34,25,57,31,28,15,30,25,32,34,30,37,12,4,0
0x310bc8792784d7d2281d3ade946723995cfac42b,0.4295642405443127,jp_kr_cn,32,0.19975,0,1,0,0,0,0,1,1,5,1,0,10,2,2,4,0,5,0,0,0,0,0,0,0
0xc973a698b0309f687caead74e39afb0f6e8e6fa0,10.560000002602143,southeast_asia,72,0.02722307800386111,1,0,3,0,1,0,2,1,0,19,15,2,2,1,1,3,9,1,0,3,0,4,4,0
0x6426458887e02c20a609df0a5400a756594c2efe,0.00021046457599608,africa,52,0.0559438330388836,1,0,0,2,0,3,1,4,9,8,4,1,1,2,0,3,0,1,2,1,5,0,0,4
0xc65af9d5474532bfe11ff0cb1f108913e0eb67f5,3.707464585747995,jp_kr_cn,222,0.17880150822152058,4,6,7,2,1,0,0,0,0,3,0,0,6,15,16,9,12,18,29,19,45,9,2,19
0xf5d1653da6d5a919b358853a833b68a2cc80b860,8.47097219799114,southern_asia,507,12.259426712850871,0,0,0,11,22,1,0,42,32,5,0,0,136,142,99,17,0,0,0,0,0,0,0,0
0xd774deb27f15eb6b436556c977de74242cb63825,0.2508182239963409,africa,26,0.604828385347793,0,0,1,1,4,0,0,5,2,1,1,0,3,3,2,0,1,0,1,0,0,0,1,0
0xb6532b69f71909602fe60f2c472960b87cb6b7d1,5.890030845311467,southeast_asia,70,2.678314526977547,0,0,4,6,1,3,3,3,1,6,4,0,1,10,9,10,8,0,0,0,0,0,1,0
0x35b50a0e80c1a9920cf94a6253470fdef4c03adf,8.756387171642247,europe,212,2.366421150925398,3,0,1,0,1,1,11,14,22,7,6,20,6,10,9,24,4,14,18,27,1,3,7,3
0xe9b6f699538621e25fcfdfe45e552ea77719a102,0.1460358301376164,jp_kr_cn,226,0.7242435990854955,1,16,9,4,9,12,33,18,10,8,23,19,11,12,19,5,3,3,8,1,0,0,2,0
0x6bcdda79a57f5c315647d9d493955b33fd09fccd,2.152206172883281,jp_kr_cn,201,0.08913465143312653,26,31,26,21,22,7,9,7,17,1,2,1,3,0,0,3,3,3,4,3,4,7,1,0
0x41994d94f3ef73ee91e3420ae7dc19995faf4fc9,0.3566692665832444,africa,329,0.08758824929284438,20,15,13,33,30,29,19,9,13,14,11,0,17,3,7,8,14,4,27,4,20,5,5,9
0x54fc41cc7c4bb57d352ec0594a2ccc9bacb03329,1.5887291205284955,northern_america,116,0.0784314582816828,0,0,0,0,0,0,0,1,0,0,0,9,9,15,12,19,19,8,3,1,3,2,11,4
0xc66e83079c49d6f186cd5d830268d544a979f422,0.2941630803037815,europe,291,0.9508406302434602,10,7,14,5,9,10,10,7,21,13,21,45,3,14,20,2,3,16,11,7,12,8,12,11
0x16d475e61136d3a342318193c98e67bd0f52e8db,245.62129231038014,southeast_asia,216,4.053571387864893,5,13,7,4,8,3,8,3,4,10,5,6,17,17,27,18,9,24,10,12,4,0,2,0
0x11c7d5699eca3ce65264903606a37700aeaf92da,98.78715460826263,southern_asia,773,0.940322998871237,45,40,31,43,46,47,43,13,21,51,57,46,48,71,73,54,33,7,0,1,0,0,0,3
0x1a8c0270a80b661aff8c43bff4dfd03d6abb37ba,1.274401380617884,northern_america,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,0,0,2,6,0,0
0x45b0fa9c152ff23d75e807317acdb68361f8d0f4,3.341686956048e-05,jp_kr_cn,2349,0.006955907790106077,2,0,257,299,9,0,1,874,437,457,3,0,2,3,3,0,1,0,1,0,0,0,0,0
0x6aa540b98aaec7d354e8b91169908fe9c46541ec,4.788770162542965,western_asia,553,0.9313803942331144,8,3,1,0,1,26,32,58,63,51,13,12,19,31,45,50,30,40,11,30,17,10,1,1
0xf3de374e193bfebca2c831f77a286d50aca5d13a,0.11685658897368467,southern_asia,302,0.044616332853492355,0,2,4,1,3,8,26,12,5,4,15,16,22,25,14,25,32,37,50,0,1,0,0,0
0x380af8fdd5f00380002ddab206151dcdd6fafacb,0.038453606301180804,southern_asia,85,1.6000000000000004e-06,0,0,0,0,0,1,0,0,0,0,0,2,6,3,5,1,7,13,41,6,0,0,0,0
0x047cb070ba6bd4445c635f9294566c1b2b08a252,5.70075672839106,europe,966,0.08745329541366222,0,2,0,1,5,13,25,17,24,41,41,30,56,21,17,18,21,40,240,196,127,31,0,0
0x6faad1da4c1d08e082faa46d1bddb865ec21a89d,6.242749783096975,western_asia,467,1.828911757514939,51,20,5,0,0,0,0,0,11,19,65,91,61,34,23,14,16,16,15,0,8,3,6,9
0xd27ef54894c72e4478ec0395913607323e240344,1.1979084736392425,southern_asia,91,70.46159317104895,0,1,0,0,8,2,1,8,2,7,16,0,0,4,9,7,1,17,8,0,0,0,0,0
0xd5f652068f02a91d0ee5cbc8c226af61cb76efbc,0.20746815224785228,southeast_asia,607,1.0026645412250859,23,24,46,26,33,28,62,29,26,53,27,20,47,23,41,35,24,23,6,4,3,1,2,1
0x79a439fb251f3c74f4e9688a2edf4d3935525998,43.73458550775857,southeast_asia,441,0.06730855507659322,19,11,25,45,35,37,5,12,13,19,5,19,38,65,83,10,0,0,0,0,0,0,0,0
0x2fd27c54b033cf1834ef9c59d0a3eaad412e5cc7,45.840176238047,southern_asia,850,1.632514960044399,0,9,2,12,16,45,131,157,77,49,40,27,19,37,45,44,49,44,34,9,0,1,0,3
0x1f3fe1e2c7b19f7245b684eb69c39a19d12a768f,41.02569074707434,southern_asia,657,2.0983483594152377,24,23,2,0,0,0,0,16,21,36,37,105,70,52,48,27,17,33,31,24,34,34,5,18
0xa7da63532c499505c05c880a24249f00cb402a22,5.863907885296656,southeast_asia,88,0.27465061021197734,10,24,4,3,1,2,1,0,0,10,8,3,0,0,8,6,0,3,1,0,0,1,1,2
0xda002bc1cb963c0f0bac008a92cb0e9f570e124e,0.8881150836558248,jp_kr_cn,169,0.07578914856106482,1,4,6,25,25,14,6,6,8,1,24,4,3,8,14,12,5,0,0,0,0,3,0,0
0xf7b076701d626f7681ada13957db88fc6f9b53ab,0.20756963164340542,europe,107,27.103771964465842,3,1,0,0,0,0,0,0,2,6,3,4,9,3,1,4,3,14,9,7,6,9,5,18
0xb4b12e09c54f6d9560ddd9083724a42248622405,0.0,southern_asia,35,0.07789136048004727,0,0,1,2,0,1,0,0,2,0,6,6,3,3,1,2,7,1,0,0,0,0,0,0
0xc26499ff882e9a9ee4e2d6fe63f15997bb1d206a,121.43772644074326,europe,782,2.353776240962588,54,78,19,4,4,0,0,0,3,6,19,29,32,69,51,42,58,30,44,57,64,41,47,31
0xf17726102192812ba2f90e36284fba8f2d89d879,2.086802960440777,europe,85,0.016480275852404483,15,5,5,2,3,0,10,4,5,6,2,3,1,3,6,1,2,2,2,1,4,1,0,2
0xfb1ee4790df11e7367fc083c28d7e0b891cdc56d,0.875945620427853,europe,367,0.06225393502731001,0,1,0,0,0,24,106,39,36,0,0,0,0,0,0,45,6,14,2,5,73,3,11,2
0x9dcc2bada4a69def7120f78b5b54b30314e5ec24,18.174570224572708,southeast_asia,651,0.29070432614561276,69,77,52,22,4,17,11,2,0,23,9,0,16,11,43,15,13,37,9,26,26,34,34,101
0x7b896407539587864401f92535cfa2b2f86bfaed,0.22685511469281824,southeast_asia,322,1.897153265306436,1,5,6,8,45,9,21,22,6,13,1,2,0,10,27,52,28,17,46,1,0,2,0,0
0x7abf8959421cdb13ba2d64c3ce7492f3c1522e92,0.0,southeast_asia,132,0.2164657068806588,4,10,6,3,7,3,4,15,0,4,7,4,1,3,6,17,2,4,2,1,4,6,8,11
0x3ad7a82242e2aa7eba1ee21b789197ac26467d52,6.027612548e-09,southeast_asia,226,0.05321617606354171,3,1,10,12,3,7,15,1,12,2,9,2,6,15,24,11,31,15,3,6,26,3,9,0
0x2dfc28dccbcbe162a343e7816adb041a5ba68a7f,15.91327913261767,south_america,48,2.046522255855795,5,0,0,3,1,3,0,1,0,3,0,3,0,1,0,2,1,4,2,4,0,5,3,7
0x121e1573b7c6c15aa4c036d54bfd2974cf38a163,286.455434302807,southeast_asia,5150,2.6067659533264895,217,483,484,414,285,147,219,289,219,229,248,83,162,189,271,358,266,161,46,7,1,13,37,322
0x913429eb074d609bced92c93f025760df099d8c1,4.406000698218629,southeast_asia,37,28.01859284996338,0,3,8,0,0,0,0,0,0,1,0,2,0,7,4,0,5,5,0,0,0,0,0,2
0x553c81d85c57e30c999ebde1a1e65b5f6d9da77c,43.13377797333484,europe,249,0.9100210881738404,1,0,0,0,2,1,0,0,0,0,3,15,7,25,16,10,2,53,50,12,21,10,19,2
0x7cadcca08e14a82b6869d7bd1375b521741230b1,1.5848323825146822,southeast_asia,210,0.3152851982025976,1,0,2,0,8,9,8,5,1,1,6,15,14,19,37,49,19,4,3,4,0,3,2,0
0x9a45b7a1ff4c19e13d67d0dca56c0c963168ccb7,15.576383690113394,southern_asia,495,1.707605477184016,0,0,0,0,0,7,3,36,20,3,22,43,43,12,22,15,6,9,36,73,53,57,28,7
0xdf08c7f124bd59db506c1c80d630cf63e4c1c188,0.013567222951332834,africa,246,0.005272598608694524,6,4,1,4,4,0,7,8,7,17,18,8,3,12,9,6,22,15,23,9,11,7,26,19
0x4bd920df857450647361739255e615e007b8cb47,2.785467596207213,western_asia,104,0.15409377967711302,7,3,0,0,0,0,0,0,0,1,1,1,3,3,12,16,4,11,7,14,7,4,7,3
0xbd07c5a0c16fed711326174a2e6331d15ea65d24,186.51695715045133,europe,4234,9.841723596728984,138,40,80,21,27,79,263,270,184,261,236,138,192,190,214,140,177,171,183,245,320,297,226,142
0x9cdf4e47ce11a73c03cb704474dafc6d5474ae91,0.08121666611353293,southern_asia,55,0.0,0,2,3,0,8,2,1,0,2,3,2,3,8,2,4,6,4,2,1,1,0,1,0,0
0xeffa4f8eb89dbc672b4a0808777a0523b8e7b9cd,4.793343171717476,europe,404,3.9810686722470545,26,1,1,0,0,0,1,3,6,6,11,26,38,39,29,12,10,25,7,10,32,30,50,41
0x16c9181eae8f357258a9daa82383b303a17bca6c,2128.3370883148937,europe,1200,4.892691433715302,4,0,0,0,3,26,80,137,105,100,118,50,64,60,94,74,50,40,100,59,17,19,0,0
0x53314bd547bb74b6bdca17802917167442743174,5.462236538263754,europe,130,0.9676037280401407,0,0,0,0,0,1,9,12,12,5,4,16,13,5,1,5,18,13,10,5,1,0,0,0
0xc738b8ba3268e5931d2c583df0eb8e7718080fa6,4.866111703170212,southeast_asia,116,6.222002605363986,12,7,5,5,2,3,8,5,16,19,3,7,6,6,4,4,0,0,0,0,0,2,1,1
0x339dc95a7b06b285d5c7ddcb797987c5cc8912f1,0.3346004308496849,southeast_asia,667,0.012948651898892298,17,20,10,4,3,34,44,38,60,31,45,41,75,75,26,19,27,21,5,18,23,23,7,1
0xa384da4a4d7764a0653e63b2d8956b28bbf8d009,4.560492224779399,europe,226,0.2619522849479097,0,0,0,0,2,0,3,10,16,12,11,9,1,16,14,13,9,30,7,6,34,24,8,1
0xac6c4e064d149ecbfe879a359b27a48ad3537146,2.6532904994650335,southern_asia,408,0.010586858168451011,0,0,0,0,0,10,36,59,42,53,51,38,28,20,11,5,10,28,8,3,3,1,2,0
0x265e3fffe7fc73daf80ee9023e7f1196fe0f6b7f,0.1646391064154133,africa,112,1.057217699221839,0,0,0,1,3,3,4,1,0,2,10,8,17,4,7,7,5,1,5,5,11,9,2,7
0x9afc8bf27d746cb6b864ed1289389693f948957a,74.735038692,northern_america,471,5.0272799395034715,26,26,19,9,31,16,12,17,6,2,2,0,1,4,3,7,46,37,32,50,38,24,36,27
0x3007dfaf66180661ecf067f6635e79d168107c29,8.335786574694787,africa,54,0.5491013651294354,1,2,1,1,0,0,1,1,2,2,3,1,5,3,0,5,7,4,6,4,0,3,1,1
0xda9b24d95166c78d6658f4cb9c9b94dd570bb3b0,4.705465724737694,jp_kr_cn,808,0.040469831997492524,6,11,32,29,11,18,41,138,73,70,71,52,26,115,37,39,37,0,2,0,0,0,0,0
0x14d388e312abe8444a69a88dfd3dcc605743c7eb,222.0672097476105,europe,498,4.951466258090271,38,25,31,1,1,0,0,0,1,0,16,40,7,5,4,5,9,15,32,34,44,96,34,60
0x9e291638cbed59b25deff953095d369493e5fdb9,3.9378488353097625,europe,49,0.9243607880798711,0,0,0,0,0,5,2,8,4,3,9,0,4,5,0,1,2,1,1,0,3,1,0,0
0xd8db124fa6f7f54e236c50f3aba5ebaeb7abc090,3.785133100361203,southern_asia,100,2.6990575793734,0,0,0,1,6,3,8,4,6,3,2,7,5,3,4,6,8,9,13,5,3,4,0,0
0xda1d9534bef3344fa5be3b644b767b349e7415c7,21.408471229136676,europe,2139,2.6416233165114242,274,184,111,62,60,27,14,10,23,36,18,48,57,52,69,34,29,49,79,93,135,121,130,424
0x69a21c190aebab0bf16ed3a0091ae07811ea8fc8,152.27755772147324,europe,545,1.1022637424705977,0,0,0,0,0,2,44,28,59,85,45,38,45,16,38,27,20,9,11,24,6,26,17,5
0x30409b959693e4b54a8fd909c6ee73bfcca91e19,0.3124499910101157,south_america,1106,2.68256469252133,11,9,68,42,222,221,159,18,20,0,6,20,13,11,45,65,56,32,4,1,27,47,2,7
0x766372c7527028fe1ff7fbe233d2d233757f9c9b,0.7247803749638171,southeast_asia,28,1.6720613957389343,0,2,1,0,0,3,0,1,7,2,2,0,0,0,3,1,0,5,0,0,0,0,0,1
0x7741684b1476b1df3e51a541e0c75385e830456d,0.37055199471121303,africa,39,0.05275575122319527,7,1,1,2,1,0,2,0,3,0,0,1,4,0,1,1,0,2,1,3,0,2,0,7
0x690a86526123f1fe7108e686ccc8d1b68d5e41ae,0.1490621943175738,southeast_asia,77,0.030633790394660916,3,1,0,3,3,0,5,1,5,7,5,2,3,0,6,2,0,5,14,0,0,1,7,4
0xee0fc7a443e94572e8f7a9387d0fc4152bda2642,2.694180121682767,southeast_asia,97,0.1084170554762312,1,3,2,1,1,4,3,3,1,12,5,7,1,2,4,3,8,17,4,2,10,0,2,1
0x3ba2fb532dc89ca3dd6c75ae18be3293b17733cb,0.6336182168156893,jp_kr_cn,34,0.032017547,1,0,0,0,2,1,1,3,0,0,0,0,6,3,1,7,2,5,2,0,0,0,0,0
0xed9917fa5bc1d421ebe54e67b503b1045b91bb1a,0.5283920147616012,southeast_asia,33,0.0,0,0,0,4,8,0,2,1,6,4,0,0,2,1,0,0,0,1,1,1,2,0,0,0
0xaf464acad0d4f00ed016668cc6f6b406bc4ff7d6,4.640453539751819,southeast_asia,66,1.4880233712628455,0,0,2,4,2,2,7,4,11,3,2,5,0,1,1,4,9,5,1,1,0,2,0,0
0x9906a342b5ab5855377d25c5712c201932c3736a,0.154987380271719,southeast_asia,26,0.00026153846153846154,0,0,0,0,0,0,5,0,5,2,0,5,0,3,0,1,1,0,2,1,0,0,0,1
0x935540f87a70247dcd0525004d009eb57d0efb5a,0.06368928320740329,jp_kr_cn,42,0.1822729079342944,0,0,1,1,1,2,3,9,3,1,5,3,1,1,5,3,2,0,0,1,0,0,0,0
0xdb24f2e2dff20a58b85b26941cd28d1adbd12f46,0.13308890546179641,europe,22,0.0003090909090909091,0,0,0,1,3,0,4,1,1,2,3,0,0,2,0,0,1,0,1,3,0,0,0,0
0x9128269720b2b225f6cd4e690980cd0961029aa3,1.4174733635207368,southeast_asia,27,0.005037037037037038,0,0,0,0,0,2,4,0,3,4,4,0,0,0,3,0,0,1,1,3,0,0,0,2
0x0cc5a2af553e98b5019a392160e0a343852d9fd8,4.129471720662589,europe,499,0.09991178563051731,2,0,0,0,0,2,4,6,6,3,16,4,8,6,5,19,15,15,11,23,36,72,187,59
0x7d6701af77270e5f74cdb14e34de99cc7236f8a8,1.2403132414936302,southeast_asia,105,0.39285866666666663,0,0,0,9,9,5,20,9,4,15,2,6,7,3,0,0,3,5,0,3,3,0,2,0
0x1214cff8077173b2d24686016c67c5ce33760d4d,0.2574675001703835,europe,90,1.0787178612176018,6,11,1,6,2,2,13,11,5,3,9,6,2,1,3,0,0,0,0,2,0,0,1,6
0xd913aba02a34c6d140c950d6b0c0b04026012cbf,7.6062884401016255,western_asia,103,0.2402817016676706,0,3,7,2,8,7,1,6,11,4,1,9,0,5,5,9,4,5,7,8,1,0,0,0
0xd5853cef02aa2d7ddd787ce812704947a748c755,58.68390021030702,central_asia,1851,1.2562576307730398,7,19,44,108,190,185,178,162,168,142,102,105,80,69,63,64,72,49,30,9,2,1,1,1
